"","ID","Year","Longitude","Latitude","PA","PAPrev","road_PA","Distance_to_shore","Habitat.boundary_open","Plant.dryness","Patch.shadow","Rainfall_August","Rainfall_July","Sh","PatchArea","Hostm2","Hostm2Prev","ShCat","PropDryPrev","PropDry","PathPresence"
"17108","1784",8,3122770.65,6708301.718,"0","0","FALSE",1049.730872,"TRUE",0,1,72.80384209,13.13678028,145.7278279,1569,2.5,1,"2",0,0,FALSE
"17114","1785",2,3122647.807,6708263.878,"0","0","FALSE",1101.750194,"TRUE",0.6,2,5.071361172,52.1834127,149.0855572,2624,3,4,"2",2,60,FALSE
"17115","1785",3,3122647.807,6708263.878,"0","0","FALSE",1101.750194,"TRUE",0,2,33.83841008,12.67993247,149.0855572,2624,1,3,"2",60,0,FALSE
"17116","1785",4,3122647.807,6708263.878,"0","0","FALSE",1101.750194,"TRUE",0,2,34.80563251,33.49594463,149.0855572,2624,1,1,"2",0,0,FALSE
"17117","1785",5,3122647.807,6708263.878,"0","0","FALSE",1101.750194,"TRUE",0.05,2,62.65266612,31.51940868,149.0855572,2624,0.3,1,"2",0,5,FALSE
"17118","1785",6,3122647.807,6708263.878,"0","0","FALSE",1101.750194,"TRUE",0.005,2,28.33447838,19.95751286,149.0855572,2624,2.5,0.3,"2",5,0.5,FALSE
"17119","1785",7,3122647.807,6708263.878,"0","0","FALSE",1101.750194,"TRUE",0,2,41.80223805,41.8378821,149.0855572,2624,2,2.5,"2",0.5,0,FALSE
"17120","1785",8,3122647.807,6708263.878,"0","0","FALSE",1101.750194,"TRUE",0.03,2,72.80384209,13.13678028,149.0855572,2624,1,2,"2",0,3,FALSE
"17128","1786",4,3123091.071,6708714.201,"0","0","FALSE",676.5943721,"TRUE",0,1,34.78256702,45.12641934,124.9273328,3202,2.5,50,"2",0,0,FALSE
"17129","1786",5,3123091.071,6708714.201,"0","0","FALSE",676.5943721,"TRUE",0.05,1,63.73427597,54.3847011,124.9273328,3202,30,2.5,"2",0,5,FALSE
"17130","1786",6,3123091.071,6708714.201,"0","0","FALSE",676.5943721,"TRUE",0.01,1,43.27624839,23.15750199,124.9273328,3202,6,30,"2",5,1,FALSE
"17131","1786",7,3123091.071,6708714.201,"0","0","FALSE",676.5943721,"TRUE",0,1,48.37713908,36.68263829,124.9273328,3202,12,6,"2",1,0,FALSE
"17132","1786",8,3123091.071,6708714.201,"0","0","FALSE",676.5943721,"TRUE",0.015,1,73.97014322,13.64574597,124.9273328,3202,8,12,"2",0,1.5,FALSE
"17138","1788",2,3123028.999,6708657.86,"0","0","FALSE",717.2845976,"TRUE",0.05,2,9.875167972,49.84621682,134.1480962,2184,1,3,"2",0,5,FALSE
"17139","1788",3,3123028.999,6708657.86,"0","0","FALSE",717.2845976,"TRUE",0,2,36.67126676,14.43264605,134.1480962,2184,3,1,"2",5,0,FALSE
"17140","1788",4,3123028.999,6708657.86,"0","0","FALSE",717.2845976,"TRUE",0,2,34.78256702,45.12641934,134.1480962,2184,0.5,3,"2",0,0,FALSE
"17141","1788",5,3123028.999,6708657.86,"0","0","FALSE",717.2845976,"TRUE",0,2,63.73427597,54.3847011,134.1480962,2184,0.25,0.5,"2",0,0,FALSE
"17142","1788",6,3123028.999,6708657.86,"0","0","FALSE",717.2845976,"TRUE",0,2,43.27624839,23.15750199,134.1480962,2184,0.1,0.25,"2",0,0,FALSE
"17143","1788",7,3123028.999,6708657.86,"0","0","FALSE",717.2845976,"TRUE",0,2,48.37713908,36.68263829,134.1480962,2184,0.5,0.1,"2",0,0,FALSE
"17144","1788",8,3123028.999,6708657.86,"0","0","FALSE",717.2845976,"TRUE",0,2,73.97014322,13.64574597,134.1480962,2184,2,0.5,"2",0,0,FALSE
"17150","1790",2,3123106.427,6708574.348,"0","0","FALSE",816.2619744,"TRUE",0.7,2,5.058230739,45.2725809,132.434276,4376,15,36,"2",0,70,FALSE
"17151","1790",3,3123106.427,6708574.348,"0","0","FALSE",816.2619744,"TRUE",0,2,45.36062901,13.88449425,132.434276,4376,4,15,"2",70,0,FALSE
"17152","1790",4,3123106.427,6708574.348,"0","0","FALSE",816.2619744,"TRUE",0,2,32.23179665,37.35258402,132.434276,4376,3.5,4,"2",0,0,FALSE
"17153","1790",5,3123106.427,6708574.348,"0","0","FALSE",816.2619744,"TRUE",0.05,2,63.2474114,58.72764982,132.434276,4376,4,3.5,"2",0,5,FALSE
"17154","1790",6,3123106.427,6708574.348,"0","0","FALSE",816.2619744,"TRUE",0,2,42.09299398,19.29026686,132.434276,4376,0.2,4,"2",5,0,FALSE
"17155","1790",7,3123106.427,6708574.348,"0","0","FALSE",816.2619744,"TRUE",0,2,57.10905111,37.50105873,132.434276,4376,1,0.2,"2",0,0,FALSE
"17156","1790",8,3123106.427,6708574.348,"0","0","FALSE",816.2619744,"TRUE",0,2,80.23871537,12.31714434,132.434276,4376,6,1,"2",0,0,FALSE
"17162","1791",2,3123078.506,6708614.067,"0","0","FALSE",771.219452,"TRUE",0.7,2,5.058230739,45.2725809,133.3312461,3628,10,12,"2",0,70,FALSE
"17163","1791",3,3123078.506,6708614.067,"0","0","FALSE",771.219452,"TRUE",0,2,45.36062901,13.88449425,133.3312461,3628,10,10,"2",70,0,FALSE
"17164","1791",4,3123078.506,6708614.067,"0","0","FALSE",771.219452,"TRUE",0,2,32.23179665,37.35258402,133.3312461,3628,0.75,10,"2",0,0,FALSE
"17165","1791",5,3123078.506,6708614.067,"0","0","FALSE",771.219452,"TRUE",0,2,63.2474114,58.72764982,133.3312461,3628,2.5,0.75,"2",0,0,FALSE
"17166","1791",6,3123078.506,6708614.067,"0","0","FALSE",771.219452,"TRUE",0,2,42.09299398,19.29026686,133.3312461,3628,0.1,2.5,"2",0,0,FALSE
"17167","1791",7,3123078.506,6708614.067,"0","0","FALSE",771.219452,"TRUE",0,2,57.10905111,37.50105873,133.3312461,3628,1,0.1,"2",0,0,FALSE
"17168","1791",8,3123078.506,6708614.067,"0","0","FALSE",771.219452,"TRUE",0,2,80.23871537,12.31714434,133.3312461,3628,1.5,1,"2",0,0,FALSE
"17174","1792",2,3122929.213,6708707.676,"0","0","FALSE",648.4256606,"TRUE",0,2,9.875167972,49.84621682,133.7306929,1417,0,1,"2",0,0,FALSE
"17176","1792",4,3122929.213,6708707.676,"0","0","FALSE",648.4256606,"TRUE",0,2,34.78256702,45.12641934,133.7306929,1417,2,7,"2",0,0,FALSE
"17177","1792",5,3122929.213,6708707.676,"0","0","FALSE",648.4256606,"TRUE",0.02,2,63.73427597,54.3847011,133.7306929,1417,4,2,"2",0,2,FALSE
"17178","1792",6,3122929.213,6708707.676,"0","0","FALSE",648.4256606,"TRUE",0,2,43.27624839,23.15750199,133.7306929,1417,0.5,4,"2",2,0,FALSE
"17179","1792",7,3122929.213,6708707.676,"0","0","FALSE",648.4256606,"TRUE",0,2,48.37713908,36.68263829,133.7306929,1417,4,0.5,"2",0,0,FALSE
"17180","1792",8,3122929.213,6708707.676,"0","0","FALSE",648.4256606,"TRUE",0.03,2,73.97014322,13.64574597,133.7306929,1417,3,4,"2",0,3,FALSE
"17190","1793",6,3124209.386,6709903.06,"0","0","FALSE",396.4773195,"TRUE",0,2,61.83885041,22.67232339,81.40033879,1061,0.4,0.7,"1",0,0,FALSE
"17191","1793",7,3124209.386,6709903.06,"0","0","FALSE",396.4773195,"TRUE",0,2,41.46991201,27.98198253,81.40033879,1061,0.5,0.4,"1",0,0,FALSE
"17192","1793",8,3124209.386,6709903.06,"0","0","FALSE",396.4773195,"TRUE",0.05,2,68.58626689,15.58944948,81.40033879,1061,0.35,0.5,"1",0,5,FALSE
"17198","1794",2,3124462.564,6709932.065,"0","0","FALSE",375.8610449,"TRUE",0.3,2,27.84341767,53.73135045,75.95487155,2881,1,2,"1",0,30,FALSE
"17199","1794",3,3124462.564,6709932.065,"0","0","FALSE",375.8610449,"TRUE",0,2,42.59106146,14.64688675,75.95487155,2881,2,1,"1",30,0,FALSE
"17200","1794",4,3124462.564,6709932.065,"0","0","FALSE",375.8610449,"TRUE",0,2,34.51522241,34.07447247,75.95487155,2881,0.4,2,"1",0,0,FALSE
"17201","1794",5,3124462.564,6709932.065,"0","0","FALSE",375.8610449,"TRUE",0,2,59.79642466,45.00513041,75.95487155,2881,3.5,0.4,"1",0,0,FALSE
"17202","1794",6,3124462.564,6709932.065,"0","0","FALSE",375.8610449,"TRUE",0,2,61.83885041,22.67232339,75.95487155,2881,0.1,3.5,"1",0,0,FALSE
"17203","1794",7,3124462.564,6709932.065,"0","0","FALSE",375.8610449,"TRUE",0,2,41.46991201,27.98198253,75.95487155,2881,0.8,0.1,"1",0,0,FALSE
"17204","1794",8,3124462.564,6709932.065,"0","0","FALSE",375.8610449,"TRUE",0.05,2,68.58626689,15.58944948,75.95487155,2881,3.5,0.8,"1",0,5,FALSE
"17210","1799",2,3124296.018,6710450.206,"0","0","FALSE",31.64916605,"TRUE",0.1,2,27.84341767,53.73135045,70.80892352,1754,8,15,"1",0,10,FALSE
"17211","1799",3,3124296.018,6710450.206,"0","0","FALSE",31.64916605,"TRUE",0,2,42.59106146,14.64688675,70.80892352,1754,12,8,"1",10,0,FALSE
"17212","1799",4,3124296.018,6710450.206,"0","0","FALSE",31.64916605,"TRUE",0,2,34.51522241,34.07447247,70.80892352,1754,4,12,"1",0,0,FALSE
"17213","1799",5,3124296.018,6710450.206,"0","0","FALSE",31.64916605,"TRUE",0.05,2,59.79642466,45.00513041,70.80892352,1754,11,4,"1",0,5,FALSE
"17214","1799",6,3124296.018,6710450.206,"0","0","FALSE",31.64916605,"TRUE",0,2,61.83885041,22.67232339,70.80892352,1754,3,11,"1",5,0,FALSE
"17215","1799",7,3124296.018,6710450.206,"0","0","FALSE",31.64916605,"TRUE",0,2,41.46991201,27.98198253,70.80892352,1754,6,3,"1",0,0,FALSE
"17216","1799",8,3124296.018,6710450.206,"0","0","FALSE",31.64916605,"TRUE",0.02,2,68.58626689,15.58944948,70.80892352,1754,4,6,"1",0,2,FALSE
"17222","1800",2,3124230.715,6710363.224,"0","0","TRUE",2.884002379,"TRUE",0.9,1,16.35816131,58.36084785,73.76110247,4381,8,9,"1",0,90,FALSE
"17223","1800",3,3124230.715,6710363.224,"0","0","TRUE",2.884002379,"TRUE",0,1,42.31809069,15.50153108,73.76110247,4381,8,8,"1",90,0,FALSE
"17224","1800",4,3124230.715,6710363.224,"0","0","TRUE",2.884002379,"TRUE",0.01,1,36.67774405,37.17145597,73.76110247,4381,1.75,8,"1",0,1,FALSE
"17225","1800",5,3124230.715,6710363.224,"0","0","TRUE",2.884002379,"TRUE",0.02,1,67.31556376,37.23885261,73.76110247,4381,7,1.75,"1",1,2,FALSE
"17226","1800",6,3124230.715,6710363.224,"0","0","TRUE",2.884002379,"TRUE",0,1,54.68596876,19.84312628,73.76110247,4381,3,7,"1",2,0,FALSE
"17227","1800",7,3124230.715,6710363.224,"0","0","TRUE",2.884002379,"TRUE",0,1,40.93855343,33.93364755,73.76110247,4381,6,3,"1",0,0,FALSE
"17228","1800",8,3124230.715,6710363.224,"0","0","TRUE",2.884002379,"TRUE",0.05,1,67.87296283,14.80511277,73.76110247,4381,9,6,"1",0,5,FALSE
"17236","1801",4,3123545.951,6710754.132,"0","0","TRUE",259.9868995,"TRUE",0,2,39.32757841,40.07291861,68.73089541,3984,8,45,"1",0,0,FALSE
"17237","1801",5,3123545.951,6710754.132,"0","0","TRUE",259.9868995,"TRUE",0.05,2,66.46165475,39.56538285,68.73089541,3984,50,8,"1",0,5,FALSE
"17238","1801",6,3123545.951,6710754.132,"0","0","TRUE",259.9868995,"TRUE",0,2,58.9360557,21.72177371,68.73089541,3984,16,50,"1",5,0,FALSE
"17239","1801",7,3123545.951,6710754.132,"0","0","TRUE",259.9868995,"TRUE",0,2,40.19311974,32.15353794,68.73089541,3984,20,16,"1",0,0,FALSE
"17240","1801",8,3123545.951,6710754.132,"0","0","TRUE",259.9868995,"TRUE",0.03,2,68.03615677,16.40185551,68.73089541,3984,10,20,"1",0,3,FALSE
"17250","1803",6,3123527.97,6710585.397,"0","0","FALSE",383.3426642,"TRUE",0,2,58.9360557,21.72177371,81.09708537,3349,0.5,4,"1",5,0,FALSE
"17251","1803",7,3123527.97,6710585.397,"0","0","FALSE",383.3426642,"TRUE",0,2,40.19311974,32.15353794,81.09708537,3349,0,0.5,"1",0,0,FALSE
"17252","1803",8,3123527.97,6710585.397,"0","0","FALSE",383.3426642,"TRUE",0,2,68.03615677,16.40185551,81.09708537,3349,0.5,0,"1",0,0,FALSE
"17258","1805",2,3123187.552,6709247.03,"0","0","FALSE",227.7777496,"TRUE",0,2,9.875167972,49.84621682,113.2515243,3591,15,5,"2",0,0,FALSE
"17259","1805",3,3123187.552,6709247.03,"0","0","FALSE",227.7777496,"TRUE",0,2,36.67126676,14.43264605,113.2515243,3591,25,15,"2",0,0,FALSE
"17260","1805",4,3123187.552,6709247.03,"0","0","FALSE",227.7777496,"TRUE",0,2,34.78256702,45.12641934,113.2515243,3591,1.5,25,"2",0,0,FALSE
"17261","1805",5,3123187.552,6709247.03,"0","0","FALSE",227.7777496,"TRUE",0,2,63.73427597,54.3847011,113.2515243,3591,4,1.5,"2",0,0,FALSE
"17262","1805",6,3123187.552,6709247.03,"0","0","FALSE",227.7777496,"TRUE",0,2,43.27624839,23.15750199,113.2515243,3591,0.2,4,"2",0,0,FALSE
"17263","1805",7,3123187.552,6709247.03,"0","0","FALSE",227.7777496,"TRUE",0,2,48.37713908,36.68263829,113.2515243,3591,0,0.2,"2",0,0,FALSE
"17264","1805",8,3123187.552,6709247.03,"0","0","FALSE",227.7777496,"TRUE",0,2,73.97014322,13.64574597,113.2515243,3591,0.5,0,"2",0,0,FALSE
"17282","1807",2,3121754.291,6707638.81,"0","0","TRUE",1757.9835,"TRUE",0.4,1,5.516154059,63.32608391,184.3828573,3068,5,4,"2",0,40,FALSE
"17283","1807",3,3121754.291,6707638.81,"0","0","TRUE",1757.9835,"TRUE",0,1,38.47697402,12.57325601,184.3828573,3068,4,5,"2",40,0,FALSE
"17284","1807",4,3121754.291,6707638.81,"0","0","TRUE",1757.9835,"TRUE",0,1,36.8467332,36.25259663,184.3828573,3068,1.5,4,"2",0,0,FALSE
"17285","1807",5,3121754.291,6707638.81,"0","0","TRUE",1757.9835,"TRUE",0,1,64.80996826,29.03212239,184.3828573,3068,3,1.5,"2",0,0,FALSE
"17286","1807",6,3121754.291,6707638.81,"0","0","TRUE",1757.9835,"TRUE",0,1,25.82099285,19.22406242,184.3828573,3068,0.5,3,"2",0,0,FALSE
"17287","1807",7,3121754.291,6707638.81,"0","0","TRUE",1757.9835,"TRUE",0.1,1,37.82992973,43.9367667,184.3828573,3068,4,0.5,"2",0,10,FALSE
"17288","1807",8,3121754.291,6707638.81,"1","0","TRUE",1757.9835,"TRUE",0.03,1,69.56203981,12.75215572,184.3828573,3068,2,4,"2",10,3,TRUE
"17294","1808",2,3121408.113,6707207.651,"0","0","FALSE",1679.964852,"TRUE",0,2,4.514780489,45.29447785,209.103325,2886,3,3,"2",0,0,FALSE
"17295","1808",3,3121408.113,6707207.651,"0","0","FALSE",1679.964852,"TRUE",0,2,35.41395686,16.62895437,209.103325,2886,4,3,"2",0,0,FALSE
"17296","1808",4,3121408.113,6707207.651,"0","0","FALSE",1679.964852,"TRUE",0,2,46.40900806,37.43733563,209.103325,2886,0.3,4,"2",0,0,FALSE
"17297","1808",5,3121408.113,6707207.651,"0","0","FALSE",1679.964852,"TRUE",0.02,2,60.91892717,25.7588946,209.103325,2886,3,0.3,"2",0,2,FALSE
"17298","1808",6,3121408.113,6707207.651,"0","0","FALSE",1679.964852,"TRUE",0,2,20.35681824,15.78457882,209.103325,2886,1.25,3,"2",2,0,FALSE
"17299","1808",7,3121408.113,6707207.651,"0","0","FALSE",1679.964852,"TRUE",0,2,44.26019986,41.31703506,209.103325,2886,3,1.25,"2",0,0,FALSE
"17300","1808",8,3121408.113,6707207.651,"0","0","FALSE",1679.964852,"TRUE",0,2,63.57561917,12.16160021,209.103325,2886,0.5,3,"2",0,0,FALSE
"17306","1809",2,3122049.121,6707262.008,"0","0","FALSE",1355.64837,"TRUE",0,2,5.516154059,63.32608391,187.4995117,38,0.03,2,"2",0,0,FALSE
"17308","1809",4,3122049.121,6707262.008,"0","0","FALSE",1355.64837,"TRUE",0,2,36.8467332,36.25259663,187.4995117,38,3,6,"2",0,0,FALSE
"17309","1809",5,3122049.121,6707262.008,"0","0","FALSE",1355.64837,"TRUE",0,2,64.80996826,29.03212239,187.4995117,38,1.5,3,"2",0,0,FALSE
"17310","1809",6,3122049.121,6707262.008,"0","0","FALSE",1355.64837,"TRUE",0,2,25.82099285,19.22406242,187.4995117,38,0.7,1.5,"2",0,0,FALSE
"17311","1809",7,3122049.121,6707262.008,"0","0","FALSE",1355.64837,"TRUE",0,2,37.82992973,43.9367667,187.4995117,38,2,0.7,"2",0,0,FALSE
"17312","1809",8,3122049.121,6707262.008,"0","0","FALSE",1355.64837,"TRUE",0,2,69.56203981,12.75215572,187.4995117,38,1.5,2,"2",0,0,FALSE
"17322","1810",6,3121712.018,6706895.119,"0","0","FALSE",1244.037117,"TRUE",0,2,28.30737357,15.09587686,208.666262,2451,0.8,0.04,"2",5,0,FALSE
"17323","1810",7,3121712.018,6706895.119,"0","0","FALSE",1244.037117,"TRUE",0.01,2,42.66427766,43.05505138,208.666262,2451,0.35,0.8,"2",0,1,FALSE
"17324","1810",8,3121712.018,6706895.119,"0","0","FALSE",1244.037117,"TRUE",0,2,70.97209276,12.94654058,208.666262,2451,0.25,0.35,"2",1,0,FALSE
"17330","1812",2,3121746.683,6706688.323,"0","0","FALSE",1076.87674,"TRUE",0.5,2,4.842886065,46.02843425,210.342472,387,3,6,"2",0,50,FALSE
"17331","1812",3,3121746.683,6706688.323,"0","0","FALSE",1076.87674,"TRUE",0,2,32.53992211,14.09029774,210.342472,387,5,3,"2",50,0,FALSE
"17332","1812",4,3121746.683,6706688.323,"0","0","FALSE",1076.87674,"TRUE",0,2,39.58393787,41.86285649,210.342472,387,1,5,"2",0,0,FALSE
"17333","1812",5,3121746.683,6706688.323,"0","0","FALSE",1076.87674,"TRUE",0,2,67.58513642,25.62352819,210.342472,387,5,1,"2",0,0,FALSE
"17334","1812",6,3121746.683,6706688.323,"0","0","FALSE",1076.87674,"TRUE",0,2,28.30737357,15.09587686,210.342472,387,1.5,5,"2",0,0,FALSE
"17335","1812",7,3121746.683,6706688.323,"0","0","FALSE",1076.87674,"TRUE",0.01,2,42.66427766,43.05505138,210.342472,387,1,1.5,"2",0,1,FALSE
"17336","1812",8,3121746.683,6706688.323,"0","0","FALSE",1076.87674,"TRUE",0,2,70.97209276,12.94654058,210.342472,387,1,1,"2",1,0,FALSE
"17346","1813",6,3121610.679,6706702.849,"0","0","FALSE",1187.527909,"TRUE",0.002,2,28.30737357,15.09587686,214.7582746,651,0.7,7,"2",0,0.2,FALSE
"17347","1813",7,3121610.679,6706702.849,"0","0","FALSE",1187.527909,"TRUE",0,2,42.66427766,43.05505138,214.7582746,651,4,0.7,"2",0.2,0,FALSE
"17348","1813",8,3121610.679,6706702.849,"0","0","FALSE",1187.527909,"TRUE",0.01,2,70.97209276,12.94654058,214.7582746,651,2,4,"2",0,1,FALSE
"17358","1816",6,3121326.162,6706600.734,"0","0","FALSE",1332.586747,"TRUE",0,2,20.35681824,15.78457882,223.203191,3529,0.1,1.5,"2",0,0,FALSE
"17359","1816",7,3121326.162,6706600.734,"0","0","FALSE",1332.586747,"TRUE",0,2,44.26019986,41.31703506,223.203191,3529,1.5,0.1,"2",0,0,FALSE
"17360","1816",8,3121326.162,6706600.734,"0","0","FALSE",1332.586747,"TRUE",0,2,63.57561917,12.16160021,223.203191,3529,0.25,1.5,"2",0,0,FALSE
"17366","1818",2,3122040.095,6705713.202,"0","0","FALSE",326.708921,"TRUE",0.8,2,6.120932394,44.17899657,212.1215881,4323,6,16,"2",2,80,FALSE
"17367","1818",3,3122040.095,6705713.202,"0","0","FALSE",326.708921,"TRUE",0,2,33.48175327,13.49856763,212.1215881,4323,10,6,"2",80,0,FALSE
"17368","1818",4,3122040.095,6705713.202,"0","0","FALSE",326.708921,"TRUE",0.05,2,34.9960897,46.70000429,212.1215881,4323,1.5,10,"2",0,5,FALSE
"17369","1818",5,3122040.095,6705713.202,"0","0","FALSE",326.708921,"TRUE",0.05,2,63.06328332,32.78170116,212.1215881,4323,6,1.5,"2",5,5,FALSE
"17370","1818",6,3122040.095,6705713.202,"0","0","FALSE",326.708921,"TRUE",0,2,42.68785888,15.34724083,212.1215881,4323,0.3,6,"2",5,0,FALSE
"17371","1818",7,3122040.095,6705713.202,"0","0","FALSE",326.708921,"TRUE",0.1,2,42.55184452,43.37835788,212.1215881,4323,5,0.3,"2",0,10,FALSE
"17372","1818",8,3122040.095,6705713.202,"0","0","FALSE",326.708921,"TRUE",0.1,2,67.9605498,11.75977257,212.1215881,4323,3,5,"2",10,10,FALSE
"17378","1820",2,3123258.539,6706034.381,"0","0","FALSE",214.9691707,"TRUE",0.3,2,5.889360305,50.48845763,168.3713982,2165,5,80,"2",0,30,FALSE
"17379","1820",3,3123258.539,6706034.381,"0","0","FALSE",214.9691707,"TRUE",0,2,46.57185408,12.77418819,168.3713982,2165,22,5,"2",30,0,FALSE
"17380","1820",4,3123258.539,6706034.381,"0","0","FALSE",214.9691707,"TRUE",0,2,41.90619293,64.6839425,168.3713982,2165,3,22,"2",0,0,FALSE
"17381","1820",5,3123258.539,6706034.381,"0","0","FALSE",214.9691707,"TRUE",0,2,71.32556749,30.2300953,168.3713982,2165,6,3,"2",0,0,FALSE
"17382","1820",6,3123258.539,6706034.381,"0","0","FALSE",214.9691707,"TRUE",0,2,43.19449709,10.94534617,168.3713982,2165,1,6,"2",0,0,FALSE
"17383","1820",7,3123258.539,6706034.381,"0","0","FALSE",214.9691707,"TRUE",0.05,2,42.693509,42.92026828,168.3713982,2165,3,1,"2",0,5,FALSE
"17384","1820",8,3123258.539,6706034.381,"0","0","FALSE",214.9691707,"TRUE",0.05,2,73.56849962,11.61257974,168.3713982,2165,5,3,"2",5,5,FALSE
"17390","1821",2,3121173.129,6705678.16,"0","0","FALSE",1193.643189,"TRUE",0.5,3,4.577672523,40.15794917,237.2666001,4237,17,10,"3",0,50,FALSE
"17391","1821",3,3121173.129,6705678.16,"0","0","FALSE",1193.643189,"TRUE",0,3,37.09840619,13.86128731,237.2666001,4237,6,17,"3",50,0,FALSE
"17392","1821",4,3121173.129,6705678.16,"0","0","FALSE",1193.643189,"TRUE",0,3,42.93315904,38.7667596,237.2666001,4237,1.5,6,"3",0,0,FALSE
"17393","1821",5,3121173.129,6705678.16,"0","0","FALSE",1193.643189,"TRUE",0,3,63.37371001,28.17218923,237.2666001,4237,0,1.5,"3",0,0,FALSE
"17394","1821",6,3121173.129,6705678.16,"0","0","FALSE",1193.643189,"TRUE",0,3,27.84486595,16.70333059,237.2666001,4237,1,0,"3",0,0,FALSE
"17395","1821",7,3121173.129,6705678.16,"0","0","FALSE",1193.643189,"TRUE",0,3,61.97939625,38.68558468,237.2666001,4237,2.5,1,"3",0,0,FALSE
"17396","1821",8,3121173.129,6705678.16,"0","0","FALSE",1193.643189,"TRUE",0.05,3,73.99728448,11.68496824,237.2666001,4237,2,2.5,"3",0,5,FALSE
"17406","1823",6,3120569.769,6705795.035,"0","0","FALSE",1797.281801,"TRUE",0,1,22.1054539,16.01271138,247.6723505,3990,0,1.5,"3",0,0,FALSE
"17408","1823",8,3120569.769,6705795.035,"0","0","FALSE",1797.281801,"TRUE",0,1,70.04366835,13.22045389,247.6723505,3990,0.25,15,"3",0,0,FALSE
"17414","1824",2,3120502.114,6705680.632,"0","0","FALSE",1864.659584,"TRUE",0.2,1,4.010985769,44.59585941,249.7383763,2427,1,2,"3",0.5,20,FALSE
"17415","1824",3,3120502.114,6705680.632,"0","0","FALSE",1864.659584,"TRUE",0,1,41.32250112,13.84004041,249.7383763,2427,4,1,"3",20,0,FALSE
"17416","1824",4,3120502.114,6705680.632,"0","0","FALSE",1864.659584,"TRUE",0,1,44.68153795,36.55369419,249.7383763,2427,3.5,4,"3",0,0,FALSE
"17417","1824",5,3120502.114,6705680.632,"0","0","FALSE",1864.659584,"TRUE",0,1,60.62733301,24.15956846,249.7383763,2427,2.2,3.5,"3",0,0,FALSE
"17418","1824",6,3120502.114,6705680.632,"0","0","FALSE",1864.659584,"TRUE",0,1,23.94284013,12.60008281,249.7383763,2427,18,2.2,"3",0,0,FALSE
"17419","1824",7,3120502.114,6705680.632,"0","0","FALSE",1864.659584,"TRUE",0,1,50.04861389,30.77876942,249.7383763,2427,4,18,"3",0,0,FALSE
"17420","1824",8,3120502.114,6705680.632,"0","0","FALSE",1864.659584,"TRUE",0.05,1,68.34381476,12.74726338,249.7383763,2427,3,4,"3",0,5,FALSE
"17426","1826",2,3120530.911,6706997.324,"0","0","TRUE",2209.274662,"TRUE",0.5,1,4.476573737,41.4282788,218.4986058,2776,10,14,"2",0,50,FALSE
"17427","1826",3,3120530.911,6706997.324,"0","0","TRUE",2209.274662,"TRUE",0,1,36.99262419,15.30307599,218.4986058,2776,16,10,"2",50,0,FALSE
"17428","1826",4,3120530.911,6706997.324,"0","0","TRUE",2209.274662,"TRUE",0,1,44.80342149,36.26595056,218.4986058,2776,5,16,"2",0,0,FALSE
"17429","1826",5,3120530.911,6706997.324,"0","0","TRUE",2209.274662,"TRUE",0,1,59.12126493,25.23585206,218.4986058,2776,4,5,"2",0,0,FALSE
"17430","1826",6,3120530.911,6706997.324,"0","0","TRUE",2209.274662,"TRUE",0.005,1,22.2849426,16.49817067,218.4986058,2776,4.5,4,"2",0,0.5,FALSE
"17431","1826",7,3120530.911,6706997.324,"0","0","TRUE",2209.274662,"TRUE",0.2,1,42.89702634,35.57744967,218.4986058,2776,8,4.5,"2",0.5,20,FALSE
"17432","1826",8,3120530.911,6706997.324,"1","0","TRUE",2209.274662,"TRUE",0.15,1,69.2848517,13.15611393,218.4986058,2776,4,8,"2",20,15,TRUE
"17438","1829",2,3120621.028,6707269.062,"0","0","FALSE",2302.137872,"TRUE",0.75,2,4.476573737,41.4282788,212.5885276,2593,2,5,"2",0,75,FALSE
"17439","1829",3,3120621.028,6707269.062,"0","0","FALSE",2302.137872,"TRUE",0,2,36.99262419,15.30307599,212.5885276,2593,1,2,"2",75,0,FALSE
"17440","1829",4,3120621.028,6707269.062,"0","0","FALSE",2302.137872,"TRUE",0,2,44.80342149,36.26595056,212.5885276,2593,0.1,1,"2",0,0,FALSE
"17441","1829",5,3120621.028,6707269.062,"0","0","FALSE",2302.137872,"TRUE",0,2,59.12126493,25.23585206,212.5885276,2593,2,0.1,"2",0,0,FALSE
"17442","1829",6,3120621.028,6707269.062,"0","0","FALSE",2302.137872,"TRUE",0,2,22.2849426,16.49817067,212.5885276,2593,0.4,2,"2",0,0,FALSE
"17443","1829",7,3120621.028,6707269.062,"0","0","FALSE",2302.137872,"TRUE",0,2,42.89702634,35.57744967,212.5885276,2593,1.5,0.4,"2",0,0,FALSE
